0,0
1080,1.09356e+10
1100,1.0807e+10
1120,1.58369e+10
1140,1.51086e+10
1160,1.72019e+10
1180,1.77816e+10
1200,1.8761e+10
1220,1.89797e+10
1240,2.00548e+10
1260,2.00258e+10
1280,1.96658e+10
1300,2.12325e+10
1320,2.30743e+10
1340,2.41134e+10
1360,2.42132e+10
1380,2.51769e+10
1400,2.59761e+10
1420,2.51662e+10
1440,2.54925e+10
1460,2.55559e+10
1480,2.77951e+10
1500,2.82279e+10
1520,2.78189e+10
1540,2.83825e+10
1560,2.74645e+10
1580,2.88929e+10
1600,2.80182e+10
1620,2.95349e+10
1640,2.79161e+10
1660,2.88031e+10
1680,2.90241e+10
1700,2.9199e+10
1720,2.97421e+10
1740,3.05173e+10
1760,3.00564e+10
1780,2.99632e+10
1800,3.07706e+10
1820,3.06826e+10
1840,3.14961e+10
1860,3.2068e+10
1880,3.27392e+10
1900,3.19943e+10
1920,3.15518e+10
1940,3.2572e+10
1960,3.32865e+10
1980,3.35328e+10
2000,3.28955e+10
2020,3.28138e+10
2040,3.24673e+10
2060,3.37065e+10
2080,3.29005e+10
2100,3.25516e+10
2120,3.30482e+10
2140,3.26242e+10
2160,3.22041e+10
2180,3.44687e+10
2200,3.21343e+10
2220,3.1768e+10
2240,3.19817e+10
2260,3.29907e+10
2280,3.15694e+10
2300,3.26043e+10
2320,3.28261e+10
2340,3.3217e+10
2360,3.26243e+10
2380,3.3516e+10
2400,3.31457e+10
2420,3.33237e+10
2440,3.3003e+10
2460,3.28843e+10
2480,3.23552e+10
2500,3.25207e+10
2520,3.26428e+10
2540,3.38724e+10
2560,3.27139e+10
2580,3.27667e+10
2600,3.25097e+10
2620,3.25387e+10
2640,3.31289e+10
2660,3.21281e+10
2680,3.08222e+10
2700,3.05916e+10
2720,3.04338e+10
2740,3.12695e+10
2760,3.01838e+10
2780,3.04811e+10
2800,3.05874e+10
2820,3.01775e+10
2840,3.07307e+10
2860,3.02215e+10
2880,2.99556e+10
2900,3.02808e+10
2920,2.95327e+10
2940,2.85203e+10
2960,2.91099e+10
2980,2.86002e+10
3000,2.80721e+10
3020,2.86215e+10
3040,2.87238e+10
3060,2.87701e+10
3080,2.84189e+10
3100,2.87396e+10
3120,2.8108e+10
3140,2.90082e+10
3160,2.80811e+10
3180,2.95385e+10
3200,2.82159e+10
3220,2.83693e+10
3240,2.83448e+10
3260,2.90797e+10
3280,2.81842e+10
3300,2.93174e+10
3320,2.87136e+10
3340,2.94746e+10
3360,2.95244e+10
3380,2.90999e+10
3400,2.83286e+10
3420,2.92844e+10
3440,2.93632e+10
3460,2.8552e+10
3480,2.78757e+10
3500,2.90574e+10
3520,2.83045e+10
3540,2.88698e+10
3560,2.84759e+10
3580,2.91607e+10
3600,2.94318e+10
3620,2.83076e+10
3640,2.88082e+10
3660,2.89155e+10
3680,2.8786e+10
3700,2.85761e+10
3720,2.85007e+10
3740,2.96683e+10
3760,2.84007e+10
3780,2.87281e+10
3800,2.88853e+10
3820,2.89569e+10
3840,2.84481e+10
3860,2.91737e+10
3880,2.78777e+10
3900,2.99556e+10
3920,2.88221e+10
3940,2.91472e+10
3960,2.79901e+10
3980,2.89093e+10
4000,2.87492e+10
4020,2.85103e+10
4040,2.8299e+10
4060,2.93855e+10
4080,2.80908e+10
4100,2.95151e+10
4120,2.86121e+10
4140,2.84846e+10
4160,2.82584e+10
4180,2.91454e+10
4200,2.88021e+10
4220,2.84089e+10
4240,2.89074e+10
4260,2.81676e+10
4280,2.89987e+10
4300,2.9016e+10
4320,2.81007e+10
4340,2.93106e+10
4360,2.80858e+10
