0,1.8835e-05
1080,0.411429
1100,0.482064
1120,0.571458
1140,0.677391
1160,0.782959
1180,0.909034
1200,1.0341
1220,1.17919
1240,1.30675
1260,1.45086
1280,1.57799
1300,1.72272
1320,1.84953
1340,1.99672
1360,2.09998
1380,2.2479
1400,2.37591
1420,2.52417
1440,2.66821
1460,2.82203
1480,2.93239
1500,3.10437
1520,3.20863
1540,3.36709
1560,3.50746
1580,3.66266
1600,3.78595
1620,3.93658
1640,4.0637
1660,4.21689
1680,4.3538
1700,4.49953
1720,4.63078
1740,4.78792
1760,4.91279
1780,5.06879
1800,5.19855
1820,5.35562
1840,5.48601
1860,5.61715
1880,5.72778
1900,5.84645
1920,5.94209
1940,6.03252
1960,6.10836
1980,6.1865
2000,6.24237
2020,6.30593
2040,6.33969
2060,6.39018
2080,6.40168
2100,6.42373
2120,6.42745
2140,6.41834
2160,6.42952
2180,6.41923
2200,6.42664
2220,6.41863
2240,6.42432
2260,6.42338
2280,6.42382
2300,6.42242
2320,6.42836
2340,6.42559
2360,6.42898
2380,6.42104
2400,6.42912
2420,6.4221
2440,6.42597
2460,6.42077
2480,6.42756
2500,6.41856
2520,6.43223
2540,6.41684
2560,6.42239
2580,6.42123
2600,6.42532
2620,6.41941
2640,6.42034
2660,6.42458
2680,6.4251
2700,6.41827
2720,6.42682
2740,6.41888
2760,6.42614
2780,6.42073
2800,6.42804
2820,6.41657
2840,6.42478
2860,6.41656
2880,6.42391
2900,6.4201
2920,6.42569
2940,6.41697
2960,6.4275
2980,6.4201
3000,6.4234
3020,6.41724
3040,6.42766
3060,6.42213
3080,6.42402
3100,6.42066
3120,6.42889
3140,6.42421
3160,6.42253
3180,6.41944
3200,6.42483
3220,6.41951
3240,6.42802
3260,6.41916
3280,6.42858
3300,6.42031
3320,6.42616
3340,6.42079
3360,6.42536
3380,6.42046
3400,6.42525
3420,6.41655
3440,6.42727
3460,6.41836
3480,6.42607
3500,6.41871
3520,6.42573
3540,6.41773
3560,6.42439
3580,6.4197
3600,6.42024
3620,6.41831
3640,6.42239
3660,6.41964
3680,6.4253
3700,6.41982
3720,6.42512
3740,6.41698
3760,6.42541
3780,6.41878
3800,6.42695
3820,6.42027
3840,6.4244
3860,6.42432
3880,6.427
3900,6.41985
3920,6.42486
3940,6.42302
3960,6.42944
3980,6.41889
4000,6.42983
4020,6.42074
4040,6.43061
4060,6.42207
4080,6.42451
4100,6.4201
4120,6.42357
4140,6.42625
4160,6.42749
4180,6.41946
4200,6.42722
4220,6.41921
4240,6.42697
4260,6.41855
4280,6.42337
4300,6.42491
4320,6.43048
4340,6.4158
4360,6.42463
4380,6.41902
4400,6.42173
4420,6.41846
4440,6.42522
4460,6.42314
4480,6.4242
4500,6.41878
4520,6.42948
4540,6.41588
4560,6.42336
4580,6.42151
4600,6.42082
4620,6.42088
4640,6.42619
4660,6.41596
4680,6.42288
4700,6.41604
4720,6.42685
4740,6.42078
4760,6.42628
4780,6.42307
4800,6.42415
4820,6.41913
4840,6.42833
4860,6.42412
4880,6.42788
4900,6.41678
4920,6.4309
4940,6.41918
4960,6.42806
4980,6.41943
5000,6.42206
5020,6.41612
5040,6.42689
5060,6.41514
5080,6.42127
5100,6.41498
5120,6.42764
5140,6.41477
5160,6.42168
5180,6.41454
5200,6.4211
5220,6.41041
5240,6.41447
5260,6.41367
5280,6.41736
5300,6.41387
5320,6.40916
5340,6.40927
5360,6.40852
5380,6.40927
5400,6.41248
5420,6.40765
5440,6.40779
5460,6.40809
5480,6.41279
5500,6.41281
5520,6.41903
5540,6.41611
5560,6.41791
5580,6.41636
5600,6.41884
5620,6.41518
5640,6.41853
5660,6.41123
5680,6.41523
5700,6.41445
5720,6.41732
5740,6.41355
5760,6.42418
5780,6.4135
5800,6.41541
5820,6.41243
5840,6.41442
5860,6.41229
5880,6.41993
5900,6.41451
5920,6.41648
5940,6.41779
5960,6.4209
5980,6.41655
6000,6.41982
6020,6.41698
6040,6.42293
6060,6.41812
6080,6.42522
6100,6.41367
6120,6.42164
6140,6.41664
6160,6.42399
6180,6.4158
6200,6.41468
6220,6.40312
6240,6.4107
6260,6.40289
6280,6.40933
6300,6.40203
6320,6.40627
6340,6.40055
6360,6.40845
6380,6.40577
6400,6.4066
6420,6.4106
6440,6.41754
6460,6.41781
6480,6.42021
6500,6.40973
6520,6.4198
6540,6.41644
6560,6.4183
6580,6.41325
6600,6.41764
6620,6.41151
6640,6.41279
6660,6.41007
6680,6.40893
6700,6.40674
6720,6.41054
6740,6.41422
6760,6.41791
6780,6.41087
6800,6.42028
6820,6.41631
6840,6.41793
6860,6.41255
6880,6.41964
6900,6.41284
6920,6.42058
6940,6.41251
6960,6.4224
6980,6.41424
7000,6.42024
7020,6.4139
7040,6.42143
7060,6.41716
7080,6.42391
7100,6.41974
7120,6.42254
7140,6.42022
7160,6.42321
7180,6.42136
7200,6.42657
7220,6.42194
7240,6.42864
7260,6.42279
7280,6.42796
7300,6.41641
7320,6.42783
7340,6.42099
7360,6.42769
7380,6.41949
7400,6.42679
7420,6.42165
7440,6.42678
7460,6.42526
7480,6.42814
7500,6.4218
7520,6.42771
7540,6.42795
7560,6.42915
7580,6.42548
7600,6.42371
7620,6.42254
7640,6.42567
7660,6.41561
7680,6.41969
7700,6.42291
7720,6.42312
7740,6.41908
7760,6.42033
7780,6.41746
7800,6.42283
7820,6.41595
7840,6.42121
7860,6.42239
7880,6.42706
7900,6.42005
7920,6.42842
7940,6.41817
7960,6.42913
7980,6.42396
8000,6.42855
8020,6.41889
8040,6.42432
8060,6.42521
8080,6.42439
8100,6.42147
8120,6.42942
8140,6.41935
8160,6.42986
8180,6.41665
8200,6.42993
8220,6.4217
8240,6.4274
8260,6.41774
8280,6.42485
8300,6.41689
8320,6.4064
8340,6.40451
8360,6.40775
8380,6.40265
8400,6.40771
8420,6.4076
8440,6.40984
8460,6.40521
8480,6.40897
8500,6.39868
8520,6.40985
8540,6.40317
8560,6.40792
8580,6.4086
8600,6.42298
8620,6.41616
8640,6.42475
8660,6.41916
8680,6.42317
8700,6.41089
8720,6.42488
8740,6.42008
8760,6.42222
8780,6.41767
8800,6.42566
8820,6.41937
8840,6.42458
8860,6.41392
8880,6.4228
8900,6.41859
8920,6.4231
8940,6.39173
8960,6.38359
8980,6.335
9000,6.29832
9020,6.24145
9040,6.17934
9060,6.10289
9080,6.03454
9100,5.93716
9120,5.84701
9140,5.73511
9160,5.6272
9180,5.48807
9200,5.36184
9220,5.20961
9240,5.07768
9260,4.92931
9280,4.79988
9300,4.64418
9320,4.51094
9340,4.35761
9360,4.22789
9380,4.07404
9400,3.94536
9420,3.79361
9440,3.66547
9460,3.51254
9480,3.38011
9500,3.23316
9520,3.10344
9540,2.95494
9560,2.82477
9580,2.67228
9600,2.54646
9620,2.3974
9640,2.26932
9660,2.12131
9680,1.99775
9700,1.8658
9720,1.72021
9740,1.58437
9760,1.44924
9780,1.30408
9800,1.17679
9820,1.03359
9840,0.908345
9860,0.784413
9880,0.679563
9900,0.57265
9920,0.483731
9940,0.399109
